timestamp,pid,mb,availableMb
2026-08-09T12:38:24,44364,142,3171
2026-08-09T12:38:24,45328,2362,3171
2026-08-09T12:38:24,47072,2925,3171
2026-08-09T12:38:24,47540,140,3171
2026-08-09T12:38:24,48136,141,3171
2026-08-09T12:38:54,24324,141,3194
2026-08-09T12:38:54,25616,2399,3194
2026-08-09T12:38:54,26504,2388,3194
2026-08-09T12:38:54,37692,141,3194
2026-08-09T12:38:54,39536,141,3194
2026-08-09T12:38:54,42336,2494,3194
2026-08-09T12:38:54,42344,2410,3194
2026-08-09T12:38:54,44364,142,3194
2026-08-09T12:38:54,45328,2360,3194
2026-08-09T12:38:54,47072,2918,3194
2026-08-09T12:38:54,47540,140,3194
2026-08-09T12:38:54,48136,141,3194
2026-08-09T12:39:25,24324,141,3191
2026-08-09T12:39:25,25616,2399,3191
2026-08-09T12:39:25,26504,2386,3191
2026-08-09T12:39:25,37692,141,3191
2026-08-09T12:39:25,39536,141,3191
2026-08-09T12:39:25,42336,2494,3191
2026-08-09T12:39:25,42344,2406,3191
2026-08-09T12:39:25,44364,142,3191
2026-08-09T12:39:25,45328,2359,3191
2026-08-09T12:39:25,47072,2916,3191
2026-08-09T12:39:25,47540,140,3191
2026-08-09T12:39:25,48136,141,3191
2026-08-09T12:39:55,24324,141,3017
2026-08-09T12:39:55,25616,2398,3017
2026-08-09T12:39:55,26504,2387,3017
2026-08-09T12:39:55,37692,142,3017
2026-08-09T12:39:55,39536,141,3017
2026-08-09T12:39:55,42336,2494,3017
2026-08-09T12:39:55,42344,2406,3017
2026-08-09T12:39:55,44364,142,3017
2026-08-09T12:39:55,45328,2358,3017
2026-08-09T12:39:55,47072,2920,3017
2026-08-09T12:39:55,47540,140,3017
2026-08-09T12:39:55,48136,141,3017
2026-08-09T12:40:25,24324,141,3217
2026-08-09T12:40:25,25616,2398,3217
2026-08-09T12:40:25,26504,2391,3217
2026-08-09T12:40:25,37692,142,3217
2026-08-09T12:40:25,39536,141,3217
2026-08-09T12:40:25,42336,2496,3217
2026-08-09T12:40:25,42344,2404,3217
2026-08-09T12:40:25,44364,142,3217
2026-08-09T12:40:25,45328,2362,3217
2026-08-09T12:40:25,47072,2922,3217
2026-08-09T12:40:25,47540,140,3217
2026-08-09T12:40:25,48136,141,3217
2026-08-09T12:40:55,24324,141,3155
2026-08-09T12:40:55,25616,2402,3155
2026-08-09T12:40:55,26504,2395,3155
2026-08-09T12:40:55,37692,142,3155
2026-08-09T12:40:55,39536,141,3155
2026-08-09T12:40:55,42336,2497,3155
2026-08-09T12:40:55,42344,2405,3155
2026-08-09T12:40:55,44364,142,3155
2026-08-09T12:40:55,45328,2365,3155
2026-08-09T12:40:55,47072,2921,3155
2026-08-09T12:40:55,47540,140,3155
2026-08-09T12:40:55,48136,141,3155
2026-08-09T12:41:26,24324,141,3419
2026-08-09T12:41:26,25616,2402,3419
2026-08-09T12:41:26,26504,2395,3419
2026-08-09T12:41:26,37692,142,3419
2026-08-09T12:41:26,39536,141,3419
2026-08-09T12:41:26,42336,2496,3419
2026-08-09T12:41:26,42344,2403,3419
2026-08-09T12:41:26,44364,142,3419
2026-08-09T12:41:26,45328,2360,3419
2026-08-09T12:41:26,47072,2934,3419
2026-08-09T12:41:26,47540,140,3419
2026-08-09T12:41:26,48136,141,3419
2026-08-09T12:41:56,24324,141,3194
2026-08-09T12:41:56,25616,2402,3194
2026-08-09T12:41:56,26504,2388,3194
2026-08-09T12:41:56,37692,142,3194
2026-08-09T12:41:56,39536,141,3194
2026-08-09T12:41:56,42336,2495,3194
2026-08-09T12:41:56,42344,2414,3194
2026-08-09T12:41:56,44364,142,3194
2026-08-09T12:41:56,45328,2360,3194
2026-08-09T12:41:56,47072,2927,3194
2026-08-09T12:41:56,47540,140,3194
2026-08-09T12:41:56,48136,141,3194
2026-08-09T12:42:26,24324,141,3443
2026-08-09T12:42:26,25616,2401,3443
2026-08-09T12:42:26,26504,2387,3443
2026-08-09T12:42:26,37692,142,3443
2026-08-09T12:42:26,39536,141,3443
2026-08-09T12:42:26,42336,2496,3443
