timestamp,pid,mb,availableMb
2026-08-09T11:32:18,26504,2280,434
2026-08-09T11:32:18,37208,2456,434
2026-08-09T11:32:18,39536,137,434
2026-08-09T11:32:18,42336,2329,434
2026-08-09T11:32:18,42344,2332,434
2026-08-09T11:32:18,44364,141,434
2026-08-09T11:32:18,45328,2250,434
2026-08-09T11:32:18,45924,2442,434
2026-08-09T11:32:18,47072,2515,434
2026-08-09T11:32:18,47540,139,434
2026-08-09T11:32:18,48136,140,434
2026-08-09T11:32:48,25616,2305,441
2026-08-09T11:32:48,26504,2274,441
2026-08-09T11:32:48,37208,2434,441
2026-08-09T11:32:48,39536,137,441
2026-08-09T11:32:48,42336,2320,441
2026-08-09T11:32:48,42344,2333,441
2026-08-09T11:32:48,44364,141,441
2026-08-09T11:32:48,45328,2255,441
2026-08-09T11:32:48,45924,2456,441
2026-08-09T11:32:48,47072,2508,441
2026-08-09T11:32:48,47540,138,441
2026-08-09T11:32:48,48136,140,441
2026-08-09T11:33:19,25616,2308,482
2026-08-09T11:33:19,26504,2272,482
2026-08-09T11:33:19,37208,2433,482
2026-08-09T11:33:19,39536,136,482
2026-08-09T11:33:19,42336,2312,482
2026-08-09T11:33:19,42344,2322,482
2026-08-09T11:33:19,44364,141,482
2026-08-09T11:33:19,45328,2246,482
2026-08-09T11:33:19,45924,2446,482
2026-08-09T11:33:19,47072,2510,482
2026-08-09T11:33:19,47540,138,482
2026-08-09T11:33:19,48136,138,482
2026-08-09T11:33:49,25616,2308,616
2026-08-09T11:33:49,26504,2272,616
2026-08-09T11:33:49,37208,2431,616
2026-08-09T11:33:49,39536,136,616
2026-08-09T11:33:49,42336,2310,616
2026-08-09T11:33:49,42344,2324,616
2026-08-09T11:33:49,44364,141,616
2026-08-09T11:33:49,45328,2244,616
2026-08-09T11:33:49,45924,2449,616
2026-08-09T11:33:49,47072,2509,616
2026-08-09T11:33:49,47540,138,616
2026-08-09T11:33:49,48136,138,616
2026-08-09T11:34:19,25616,2306,596
2026-08-09T11:34:19,26504,2275,596
2026-08-09T11:34:19,37208,2431,596
2026-08-09T11:34:19,39536,136,596
2026-08-09T11:34:19,42336,2311,596
2026-08-09T11:34:19,42344,2321,596
2026-08-09T11:34:19,44364,141,596
2026-08-09T11:34:19,45328,2238,596
2026-08-09T11:34:19,45924,2445,596
2026-08-09T11:34:19,47072,2506,596
2026-08-09T11:34:19,47540,138,596
2026-08-09T11:34:19,48136,138,596
2026-08-09T11:34:49,25616,2302,603
2026-08-09T11:34:49,26504,2269,603
2026-08-09T11:34:49,37208,2432,603
2026-08-09T11:34:49,39536,136,603
2026-08-09T11:34:49,42336,2313,603
2026-08-09T11:34:49,42344,2333,603
2026-08-09T11:34:49,44364,141,603
